Rcd_DT,CIF_ID,CIF_NM,CIF_NM1,CIF_NM2,MaritalSts,Gender,Citizen,State,Region,Race,NOB,HomeOwn,HomePost,_HomeAddr1,_HomeAddr2,_HomeAddr3,EmpPost,MailPost,Occupation,PayslipTyp,Academic,Emp_NM,SelftEmp_FG,Felda_FG,JoinIncome_FG,RecvPromo_FG,N_Age,N_YrStay,N_YrJob,B_NetIncome,B_GrossIncome,B_AnnualIncome,EmpSts
2026-09-02,72409658,Rosli Aiman,Rosli,Aiman,MARRIED,M,MALAYSIAN,Pahang,East Coast,Malay,Hospitality,RENTING,27085,"No 3, Jalan Bahagia 4",Taman Taman Melawati,"Raub, Pahang",27069,27085,Driver,5,SPM,Proton Holdings,N,N,Y,N,50,13,4,22005.91,28058.0,336696.0,4
2026-09-02,69295515,Sim Li Wei,Sim,Li Wei,WIDOWED,F,MALAYSIAN,Perak,Northern,Chinese,Real Estate,OWNED,35157,"No 321, Jalan Wawasan 6",Taman Damansara Utama,"Ipoh, Perak",36321,35157,Security Guard,2,SPM,Government of Malaysia,N,N,Y,N,39,7,12,5105.68,6684.78,80217.36,5
2026-09-02,69345683,Anand Palanisamy,Anand,Palanisamy,SINGLE,M,MALAYSIAN,Negeri Sembilan,Southern,Indian,Real Estate,FAMILY OWNED,73950,"No 332, Jalan Ria 4",Taman Bandar Baru,"Bahau, Negeri Sembilan",71236,73950,Sales Executive,2,STPM,Genting Malaysia,N,N,Y,N,61,18,40,1722.58,2238.54,26862.48,2
2026-09-02,38682516,Rozita Abdul Rahman,Rozita,Abdul Rahman,MARRIED,F,MALAYSIAN,Terengganu,East Coast,Malay,Manufacturing,RENTING,20303,"No 189, Jalan Damai 1",Taman Bukit Beruntung,"Kuala Terengganu, Terengganu",20931,20303,Factory Worker,5,SPM,Sime Darby Berhad,N,Y,N,N,34,11,15,13694.06,16528.02,198336.24,2
2026-09-02,78608612,Nurul Ain Ahmad,Nurul Ain,Ahmad,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Wholesale,RENTING,81039,"No 152, Jalan Setia 17",Taman Sri Melati,"Muar, Johor",85911,81039,Sales Executive,5,Diploma,IOI Corporation,N,N,N,Y,30,6,5,8037.96,10745.17,128942.04,2
2026-09-02,73509974,Balqis Zaki,Balqis,Zaki,SINGLE,F,MALAYSIAN,Terengganu,East Coast,Malay,Professional Services,OWNED,24678,"No 54, Jalan Kenanga 2",Taman Bukit Beruntung,"Dungun, Terengganu",24051,24678,IT Executive,5,SPM,Government of Malaysia,N,N,Y,Y,53,7,14,24939.77,31738.17,380858.04,4
2026-09-02,32775593,Syafiqah Faizal,Syafiqah,Faizal,MARRIED,F,MALAYSIAN,Selangor,Central,Malay,Financial Services,MORTGAGE,64173,"No 32, Jalan Permai 2",Taman Bukit Beruntung,"Petaling Jaya, Selangor",44802,64173,Doctor,3,Master Degree,Grab Malaysia,N,Y,N,N,49,2,16,3444.15,4039.65,48475.8,4
2026-09-02,98429450,Chin Mei Ling,Chin,Mei Ling,DIVORCED,F,MALAYSIAN,Johor,Southern,Chinese,Transportation,MORTGAGE,85946,"No 164, Jalan Kenanga 6",Taman Setia Alam,"Johor Bahru, Johor",82661,85946,Doctor,2,Diploma,Genting Malaysia,N,N,Y,N,50,28,5,19404.04,24281.54,291378.48,3
2026-09-02,21381064,Ong Wei Ming,Ong,Wei Ming,SINGLE,M,MALAYSIAN,Selangor,Central,Chinese,Wholesale,RENTING,46100,"No 163, Jalan Ria 16",Taman Bukit Beruntung,"Subang Jaya, Selangor",63524,46100,Sales Executive,2,SPM,Tenaga Nasional Berhad,N,N,Y,Y,65,3,8,16694.48,21608.07,259296.84,1
2026-09-02,48089166,Saravanan Palanisamy,Saravanan,Palanisamy,MARRIED,M,MALAYSIAN,Kelantan,East Coast,Indian,Real Estate,EMPLOYER PROVIDED,15807,"No 263, Jalan Permai 11",Taman Sri Gombak,"Pasir Mas, Kelantan",16297,15807,Police Officer,2,SPM,Astro Malaysia,N,Y,Y,Y,44,8,0,18980.4,25343.12,304117.44,3
2026-09-02,79182797,Koh Chee Keong,Koh,Chee Keong,SINGLE,F,MALAYSIAN,Kuala Lumpur,Central,Chinese,Education,OWNED,54183,"No 110, Jalan Ria 7",Taman Sentosa,"Setapak, Kuala Lumpur",56514,54183,Army Personnel,3,Certificate,Nestle (M) Berhad,N,N,Y,N,47,10,13,10813.24,12952.87,155434.44,2
2026-09-02,99100953,Ravi Perumal,Ravi,Perumal,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Indian,Professional Services,OWNED,94634,"No 331, Jalan Mawar 4",Taman Sri Gombak,"Miri, Sarawak",96179,94634,Lecturer,2,SPM,Petronas,N,N,N,N,25,7,4,9670.11,11957.5,143490.0,3
2026-09-02,94951883,Rozita Ahmad,Rozita,Ahmad,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Financial Services,FAMILY OWNED,84906,"No 87, Jalan Setia 4",Taman Bukit Indah,"Segamat, Johor",79412,84906,Police Officer,3,Diploma,MISC Berhad,N,Y,N,N,29,1,9,12844.52,15664.3,187971.6,1
2026-09-02,93115778,Kumaran Karuppiah,Kumaran,Karuppiah,SINGLE,M,MALAYSIAN,Kedah,Northern,Indian,Agriculture,RENTING,08166,"No 8, Jalan Melati 13",Taman Bukit Beruntung,"Langkawi, Kedah",07125,08166,Nurse,1,SPM,IOI Corporation,N,N,N,N,47,2,26,21986.26,28595.26,343143.12,5
2026-09-02,54988206,Faizal Danial,Faizal,Danial,DIVORCED,M,MALAYSIAN,Selangor,Central,Malay,Financial Services,OWNED,41561,"No 169, Jalan Murni 2",Taman Taman Melawati,"Klang, Selangor",47338,41561,Teacher,1,Diploma,Public Bank Berhad,N,N,Y,Y,23,3,4,14373.35,18420.71,221048.52,2
2026-09-02,22534217,Lakshmi Subramaniam,Lakshmi,Subramaniam,SINGLE,F,MALAYSIAN,Kelantan,East Coast,Indian,Government,MORTGAGE,15391,"No 104, Jalan Damai 2",Taman Puchong Perdana,"Gua Musang, Kelantan",17559,15391,Engineer,3,Bachelor Degree,Self Employed,N,N,Y,Y,35,14,3,18384.35,22364.12,268369.44,3
2026-09-02,41523529,Gan Mun Yee,Gan,Mun Yee,SINGLE,F,MALAYSIAN,Johor,Southern,Chinese,Financial Services,RENTING,86183,"No 299, Jalan Melati 11",Taman Bandar Sunway,"Johor Bahru, Johor",84308,86183,IT Executive,3,Diploma,Shopee Malaysia,N,N,N,Y,38,8,19,3795.02,4483.59,53803.08,5
2026-09-02,51663795,Lau Siew Ling,Lau,Siew Ling,SINGLE,F,MALAYSIAN,Sarawak,East Malaysia,Chinese,Telecommunications,MORTGAGE,95349,"No 281, Jalan Perdana 15",Taman Bukit Indah,"Bintulu, Sarawak",95658,95349,Manager,1,STPM,AirAsia Berhad,N,N,N,N,59,32,38,1630.57,2177.64,26131.68,5
2026-09-02,40150759,Chua Hui Min,Chua,Hui Min,SINGLE,M,MALAYSIAN,Pahang,East Coast,Chinese,Real Estate,OWNED,25722,"No 211, Jalan Perdana 8",Taman Taman Sri Muda,"Raub, Pahang",28538,25722,Nurse,1,Bachelor Degree,Tenaga Nasional Berhad,N,Y,N,N,49,30,29,17869.22,22414.73,268976.76,3
2026-09-02,36726767,Noraini Azman,Noraini,Azman,SINGLE,F,MALAYSIAN,Selangor,Central,Others,Construction,OWNED,48363,"No 226, Jalan Ria 8",Taman Sentosa,"Shah Alam, Selangor",41722,48363,Technician,2,Bachelor Degree,Dell Malaysia,N,N,N,N,21,1,3,10752.82,14297.34,171568.08,5
2026-09-02,29777514,Lim Zhi Hao,Lim,Zhi Hao,SINGLE,M,MALAYSIAN,Selangor,Central,Chinese,Retail Trade,FAMILY OWNED,46591,"No 345, Jalan Seroja 10",Taman Taman Universiti,"Shah Alam, Selangor",67980,46591,Technician,3,STPM,Astro Malaysia,N,N,Y,Y,30,4,0,13262.96,16909.95,202919.4,1
2026-09-02,13278320,Lee Yan Ping,Lee,Yan Ping,MARRIED,M,MALAYSIAN,Johor,Southern,Chinese,Food & Beverage,OWNED,85233,"No 186, Jalan Wawasan 11",Taman Sentosa,"Johor Bahru, Johor",84221,85233,Nurse,2,SPM,Dell Malaysia,N,N,N,Y,33,11,0,21759.86,27021.81,324261.72,1
2026-09-02,16202700,Sumathi Muniandy,Sumathi,Muniandy,SINGLE,F,MALAYSIAN,Kuala Lumpur,Central,Indian,Hospitality,OWNED,52554,"No 138, Jalan Utama 15",Taman Puchong Perdana,"Bangsar, Kuala Lumpur",51542,52554,Police Officer,5,SPM,IOI Corporation,N,Y,N,N,43,13,5,3677.46,4508.9,54106.8,1
2026-09-02,42862209,Lau Chee Keong,Lau,Chee Keong,MARRIED,F,MALAYSIAN,Melaka,Southern,Chinese,Construction,OWNED,76493,"No 250, Jalan Setia 7",Taman Bukit Indah,"Alor Gajah, Melaka",78110,76493,Administrator,1,SPM,Shopee Malaysia,N,Y,Y,N,34,2,9,16970.77,22317.64,267811.68,3
2026-09-02,73771720,Hasnah Shahrul,Hasnah,Shahrul,MARRIED,F,MALAYSIAN,Melaka,Southern,Malay,Government,OWNED,77947,"No 137, Jalan Damai 20",Taman Taman Sri Muda,"Ayer Keroh, Melaka",76655,77947,Administrator,5,SPM,Proton Holdings,N,N,N,N,53,31,21,13287.14,17635.23,211622.76,4
2026-09-02,92043803,Yap Hui Min,Yap,Hui Min,SINGLE,M,MALAYSIAN,Kedah,Northern,Chinese,Education,RENTING,05962,"No 33, Jalan Seroja 15",Taman Sri Rampai,"Langkawi, Kedah",09881,05962,Police Officer,1,Diploma,Proton Holdings,N,Y,N,N,24,2,3,18783.96,21665.87,259990.44,3
2026-09-02,19774839,Wan Norhaslinda Hafiz,Wan Norhaslinda,Hafiz,SINGLE,F,MALAYSIAN,Selangor,Central,Malay,Professional Services,OWNED,45246,"No 146, Jalan Suria 14",Taman Sri Melati,"Kajang, Selangor",46400,45246,Contractor,1,SPM,Self Employed,Y,Y,N,N,26,2,0,13331.85,15518.39,186220.68,4
2026-09-02,71124923,Wan Norhaslinda Mohd Faizal,Wan Norhaslinda,Mohd Faizal,DIVORCED,F,MALAYSIAN,Pahang,East Coast,Malay,Financial Services,OWNED,25335,"No 59, Jalan Indah 11",Taman Puchong Perdana,"Bentong, Pahang",25161,25335,Doctor,5,SPM,Tenaga Nasional Berhad,N,Y,N,Y,30,5,12,2480.26,3136.37,37636.44,2
2026-09-02,65625330,Loh Zhi Hao,Loh,Zhi Hao,SINGLE,M,MALAYSIAN,Sabah,East Malaysia,Chinese,Agriculture,OWNED,90274,"No 311, Jalan Murni 4",Taman Taman Melawati,"Tawau, Sabah",88922,90274,Supervisor,1,Diploma,Government of Malaysia,N,N,Y,Y,32,14,9,14162.69,17302.83,207633.96,3
2026-09-02,94525678,Wong Sze Ying,Wong,Sze Ying,WIDOWED,F,MALAYSIAN,Pulau Pinang,Northern,Chinese,Real Estate,OWNED,13256,"No 175, Jalan Mawar 9",Taman Kota Damansara,"Bayan Lepas, Pulau Pinang",12813,13256,Clerk,5,SPM,Sime Darby Berhad,N,N,Y,N,32,0,13,22243.86,27490.22,329882.64,3
2026-09-02,87265240,Geetha Muniandy,Geetha,Muniandy,MARRIED,F,MALAYSIAN,Selangor,Central,Indian,Education,OWNED,41883,"No 329, Jalan Perdana 6",Taman Sri Gombak,"Petaling Jaya, Selangor",68519,41883,Security Guard,2,Diploma,AEON Co (M) Bhd,N,N,N,Y,51,27,30,3394.69,4107.22,49286.64,1
2026-09-02,36096655,Kumaran Krishnan,Kumaran,Krishnan,SINGLE,M,MALAYSIAN,Pulau Pinang,Northern,Indian,Oil & Gas,RENTING,11820,"No 180, Jalan Cempaka 20",Taman Seri Kembangan,"Bayan Lepas, Pulau Pinang",14181,11820,Doctor,3,SPM,Self Employed,N,Y,N,N,56,9,15,19717.48,24095.22,289142.64,2
2026-09-02,61536717,Chan Jun Jie,Chan,Jun Jie,MARRIED,F,MALAYSIAN,Kuala Lumpur,Central,Chinese,Agriculture,MORTGAGE,59440,"No 131, Jalan Teratai 7",Taman Bukit Beruntung,"Bangsar, Kuala Lumpur",54940,59440,Police Officer,3,STPM,Public Bank Berhad,N,Y,Y,N,62,29,1,16481.72,20630.04,247560.48,2
2026-09-02,76354180,Maziah Muhammad,Maziah,Muhammad,MARRIED,F,MALAYSIAN,Pahang,East Coast,Malay,Telecommunications,RENTING,27458,"No 47, Jalan Ria 11",Taman Taman Universiti,"Raub, Pahang",25547,27458,Technician,2,Bachelor Degree,Government of Malaysia,N,Y,N,Y,53,7,26,22443.0,26626.91,319522.92,2
2026-09-02,63640499,Iskandar Iskandar,Iskandar,Iskandar,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Construction,FAMILY OWNED,67752,"No 288, Jalan Mawar 11",Taman Bandar Baru,"Kajang, Selangor",67905,67752,Factory Worker,3,Diploma,AirAsia Berhad,N,N,N,Y,38,11,8,20451.65,24955.43,299465.16,2
2026-09-02,42747037,Alia Syafiq,Alia,Syafiq,MARRIED,F,MALAYSIAN,Perak,Northern,Malay,Wholesale,FAMILY OWNED,32840,"No 308, Jalan Seroja 3",Taman Sri Rampai,"Taiping, Perak",36246,32840,Teacher,3,SPM,IOI Corporation,N,N,N,N,27,2,2,2178.67,2588.02,31056.24,3
2026-09-02,29806690,Wan Norhaslinda Amir,Wan Norhaslinda,Amir,DIVORCED,F,MALAYSIAN,Negeri Sembilan,Southern,Malay,Hospitality,RENTING,72501,"No 117, Jalan Harmoni 8",Taman Taman Melawati,"Seremban, Negeri Sembilan",72255,72501,Lecturer,5,Diploma,Astro Malaysia,N,Y,N,N,45,6,2,11638.03,14049.93,168599.16,3
2026-09-02,98054615,Balqis Kamarul,Balqis,Kamarul,SINGLE,F,MALAYSIAN,Selangor,Central,Malay,Manufacturing,FAMILY OWNED,66037,"No 264, Jalan Suria 3",Taman Seri Kembangan,"Petaling Jaya, Selangor",47833,66037,Teacher,3,SPM,Petronas,N,N,Y,N,42,6,7,4251.78,5248.53,62982.36,5
2026-09-02,10744212,Suraya Hakim,Suraya,Hakim,SINGLE,F,MALAYSIAN,Selangor,Central,Malay,Food & Beverage,OWNED,68503,"No 80, Jalan Ria 13",Taman Setia Alam,"Subang Jaya, Selangor",40895,68503,Accountant,5,SPM,Government of Malaysia,N,N,N,Y,24,3,4,11967.77,15479.14,185749.68,1
2026-09-02,24305904,Ahmad Aiman,Ahmad,Aiman,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Financial Services,OWNED,67811,"No 219, Jalan Mawar 12",Taman Puchong Perdana,"Klang, Selangor",67195,67811,Engineer,5,SPM,Tenaga Nasional Berhad,N,N,N,Y,54,17,7,24627.99,30300.82,363609.84,5
2026-09-02,67062156,Zaleha Ismail,Zaleha,Ismail,SINGLE,F,MALAYSIAN,Johor,Southern,Malay,Manufacturing,OWNED,85928,"No 285, Jalan Indah 13",Taman Bandar Baru,"Batu Pahat, Johor",81648,85928,Businessman,3,SPM,Self Employed,Y,N,Y,Y,31,12,6,23296.45,27481.31,329775.72,3
2026-09-02,39372360,Hasnah Nabil,Hasnah,Nabil,SINGLE,F,MALAYSIAN,Pulau Pinang,Northern,Malay,Food & Beverage,EMPLOYER PROVIDED,12065,"No 52, Jalan Wawasan 8",Taman Sentosa,"Butterworth, Pulau Pinang",13178,12065,Contractor,5,STPM,Self Employed,Y,N,N,Y,24,1,0,23946.83,30765.12,369181.44,1
2026-09-02,33607110,Ong Chee Keong,Ong,Chee Keong,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Chinese,Agriculture,FAMILY OWNED,51371,"No 147, Jalan Mawar 4",Taman Desa Jaya,"Kuala Lumpur, Kuala Lumpur",53550,51371,Self-Employed,3,STPM,Self Employed,Y,N,N,Y,40,18,1,11190.32,14615.64,175387.68,4
2026-09-02,79519112,Goh Zhi Hao,Goh,Zhi Hao,MARRIED,F,MALAYSIAN,Johor,Southern,Chinese,Telecommunications,OWNED,84155,"No 68, Jalan Murni 5",Taman Taman Melawati,"Batu Pahat, Johor",86076,84155,Technician,1,Certificate,Genting Malaysia,N,N,Y,Y,30,7,3,6078.62,7719.49,92633.88,2
2026-09-02,72350830,Ridwan Faizal,Ridwan,Faizal,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Food & Beverage,OWNED,50935,"No 248, Jalan Cempaka 2",Taman Taman Sri Muda,"Bangsar, Kuala Lumpur",55784,50935,Lecturer,1,Bachelor Degree,Nestle (M) Berhad,N,N,Y,Y,48,30,21,8486.85,10238.07,122856.84,5
2026-09-02,16740197,Lee Li Wei,Lee,Li Wei,SINGLE,M,MALAYSIAN,Selangor,Central,Chinese,Professional Services,OWNED,48311,"No 321, Jalan Perdana 16",Taman Bandar Baru,"Klang, Selangor",44118,48311,Lecturer,2,Certificate,Public Bank Berhad,N,N,N,Y,65,29,26,7642.48,9500.51,114006.12,3
2026-09-02,84813739,Punitha Ramasamy,Punitha,Ramasamy,MARRIED,F,MALAYSIAN,Selangor,Central,Indian,Professional Services,RENTING,64598,"No 93, Jalan Kenanga 16",Taman Setia Alam,"Shah Alam, Selangor",66121,64598,Administrator,1,Bachelor Degree,Top Glove Corporation,N,N,N,Y,55,29,37,12539.85,14442.65,173311.8,2
2026-09-02,43446826,Rozita Haikal,Rozita,Haikal,SINGLE,F,MALAYSIAN,Sabah,East Malaysia,Malay,Agriculture,MORTGAGE,91464,"No 86, Jalan Indah 20",Taman Bandar Sunway,"Kota Kinabalu, Sabah",91758,91464,Manager,3,SPM,Petronas,N,N,N,Y,30,2,5,3491.26,4222.18,50666.16,4
2026-09-02,26288475,Sumathi Ramasamy,Sumathi,Ramasamy,DIVORCED,F,MALAYSIAN,Selangor,Central,Indian,Oil & Gas,RENTING,64684,"No 36, Jalan Delima 17",Taman Taman Universiti,"Petaling Jaya, Selangor",48868,64684,Chef,1,Bachelor Degree,DiGi Telecommunications,N,N,N,N,35,12,12,22829.72,26719.98,320639.76,5
2026-09-02,71265269,Noraini Shahrul,Noraini,Shahrul,SINGLE,F,MALAYSIAN,Pulau Pinang,Northern,Malay,Financial Services,RENTING,14018,"No 114, Jalan Melati 15",Taman Damansara Utama,"Bayan Lepas, Pulau Pinang",11265,14018,Civil Servant,5,Diploma,Proton Holdings,N,N,N,N,46,2,27,7891.93,9323.77,111885.24,1
2026-09-02,27896471,Zaleha Rosli,Zaleha,Rosli,SINGLE,F,MALAYSIAN,Melaka,Southern,Malay,Food & Beverage,RENTING,77124,"No 104, Jalan Melati 6",Taman Sri Gombak,"Melaka, Melaka",78224,77124,Sales Executive,2,STPM,Tenaga Nasional Berhad,N,Y,Y,Y,23,1,0,8892.86,10597.44,127169.28,5
2026-09-02,72363359,Goh Yan Ping,Goh,Yan Ping,DIVORCED,M,MALAYSIAN,Sabah,East Malaysia,Chinese,Agriculture,OWNED,91265,"No 132, Jalan Melati 16",Taman Kota Damansara,"Kota Kinabalu, Sabah",90905,91265,Doctor,2,Diploma,Petronas,N,N,Y,N,35,11,9,13599.3,16951.64,203419.68,1
2026-09-02,99600766,Nabil Hakim,Nabil,Hakim,SINGLE,M,MALAYSIAN,Pahang,East Coast,Others,Financial Services,OWNED,25501,"No 25, Jalan Delima 7",Taman Sri Rampai,"Kuantan, Pahang",26595,25501,Businessman,3,SPM,Self Employed,Y,N,Y,N,36,3,14,15233.46,20225.31,242703.72,5
2026-09-02,81287314,Hakim Mohd Faizal,Hakim,Mohd Faizal,WIDOWED,M,MALAYSIAN,Kelantan,East Coast,Malay,Financial Services,FAMILY OWNED,16164,"No 250, Jalan Cempaka 10",Taman Taman Sri Muda,"Pasir Mas, Kelantan",18380,16164,Army Personnel,5,Diploma,Self Employed,N,N,Y,Y,58,11,39,12850.38,17296.39,207556.68,4
2026-09-02,85017682,Goh Li Wei,Goh,Li Wei,MARRIED,F,MALAYSIAN,Melaka,Southern,Chinese,Transportation,FAMILY OWNED,75441,"No 76, Jalan Anggerik 17",Taman Kota Damansara,"Ayer Keroh, Melaka",76513,75441,Driver,5,SPM,Government of Malaysia,N,N,N,N,55,0,17,14072.82,16188.15,194257.8,2
2026-09-02,89920257,Wong Cheng Han,Wong,Cheng Han,MARRIED,M,MALAYSIAN,Pahang,East Coast,Chinese,Financial Services,RENTING,27246,"No 236, Jalan Mawar 1",Taman Taman Universiti,"Kuantan, Pahang",26146,27246,Security Guard,2,SPM,Petronas,N,N,Y,N,50,12,24,24540.75,32989.6,395875.2,2
2026-09-02,52587010,Nadia Khairul,Nadia,Khairul,SINGLE,F,MALAYSIAN,Johor,Southern,Malay,Oil & Gas,RENTING,80649,"No 123, Jalan Utama 6",Taman Seri Kembangan,"Kluang, Johor",85397,80649,Factory Worker,2,No Formal Education,Astro Malaysia,N,N,Y,Y,64,34,13,10835.23,14321.88,171862.56,3
2026-09-02,69401199,Razak Nazri,Razak,Nazri,SINGLE,M,MALAYSIAN,Johor,Southern,Others,Financial Services,RENTING,81313,"No 311, Jalan Delima 17",Taman Kota Damansara,"Batu Pahat, Johor",81486,81313,Engineer,2,Certificate,Malayan Banking Berhad,N,Y,N,Y,54,26,2,7109.7,8380.56,100566.72,2
2026-09-02,92228802,Hana Razak,Hana,Razak,SINGLE,F,MALAYSIAN,Johor,Southern,Malay,Plantation,MORTGAGE,81133,"No 183, Jalan Utama 20",Taman Setia Alam,"Muar, Johor",84517,81133,IT Executive,2,STPM,IOI Corporation,N,N,N,Y,51,29,9,2645.96,3336.52,40038.24,5
2026-09-02,77750178,Aishah Aiman,Aishah,Aiman,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Construction,RENTING,81121,"No 320, Jalan Suria 3",Taman Setia Alam,"Kluang, Johor",86279,81121,Clerk,5,Certificate,Grab Malaysia,N,N,Y,N,22,0,0,12505.15,15157.75,181893.0,5
2026-09-02,67276174,Nurul Ain Ridwan,Nurul Ain,Ridwan,SINGLE,F,MALAYSIAN,Selangor,Central,Others,Financial Services,RENTING,48316,"No 20, Jalan Harmoni 7",Taman Puchong Perdana,"Kajang, Selangor",66345,48316,Contractor,1,SPM,Self Employed,Y,N,Y,N,46,21,24,22115.16,28459.96,341519.52,1
2026-09-02,83534128,Ramesh Palanisamy,Ramesh,Palanisamy,SINGLE,M,MALAYSIAN,Perlis,Northern,Indian,Plantation,OWNED,01762,"No 279, Jalan Indah 15",Taman Seri Kembangan,"Kangar, Perlis",02161,01762,Doctor,1,Diploma,Shopee Malaysia,N,N,Y,Y,47,11,29,14204.32,18925.78,227109.36,1
2026-09-02,69849511,Yap Wai Kit,Yap,Wai Kit,SINGLE,M,MALAYSIAN,Sabah,East Malaysia,Chinese,Wholesale,FAMILY OWNED,90602,"No 304, Jalan Merdeka 11",Taman Seri Kembangan,"Sandakan, Sabah",90382,90602,Administrator,3,Master Degree,Genting Malaysia,N,Y,Y,Y,52,2,2,1969.88,2458.25,29499.0,5
2026-09-02,31361812,Toh Mei Ling,Toh,Mei Ling,MARRIED,F,MALAYSIAN,Negeri Sembilan,Southern,Chinese,Hospitality,RENTING,73335,"No 23, Jalan Merdeka 20",Taman Puchong Perdana,"Port Dickson, Negeri Sembilan",70714,73335,Doctor,2,Bachelor Degree,Public Bank Berhad,N,N,N,Y,65,16,3,11199.78,14539.31,174471.72,5
2026-09-02,73709724,Muhammad Zulkifli,Muhammad,Zulkifli,MARRIED,M,MALAYSIAN,Perak,Northern,Malay,Construction,MORTGAGE,31410,"No 316, Jalan Perdana 2",Taman Bandar Sunway,"Sitiawan, Perak",30206,31410,Civil Servant,3,SPM,AEON Co (M) Bhd,N,Y,Y,Y,62,23,30,2830.16,3759.76,45117.12,4
2026-09-02,70407340,Lim Wai Kit,Lim,Wai Kit,SINGLE,M,MALAYSIAN,Melaka,Southern,Chinese,Education,OWNED,75793,"No 303, Jalan Setia 20",Taman Damansara Utama,"Melaka, Melaka",75622,75793,Civil Servant,1,Bachelor Degree,Astro Malaysia,N,N,N,Y,55,12,19,6335.1,8464.14,101569.68,4
2026-09-02,44788100,Ho Chee Keong,Ho,Chee Keong,SINGLE,F,MALAYSIAN,Kelantan,East Coast,Chinese,Government,RENTING,17348,"No 169, Jalan Wawasan 5",Taman Seri Kembangan,"Tumpat, Kelantan",16590,17348,Engineer,2,SPM,Astro Malaysia,N,Y,Y,Y,59,10,19,21151.55,24832.88,297994.56,1
2026-09-02,43183955,Nur Hidayah Muhammad,Nur Hidayah,Muhammad,SINGLE,F,MALAYSIAN,Johor,Southern,Malay,Construction,RENTING,80898,"No 52, Jalan Indah 11",Taman Taman Melawati,"Segamat, Johor",83484,80898,Security Guard,1,Diploma,Tenaga Nasional Berhad,N,N,N,N,52,25,22,8467.67,10835.45,130025.4,2
2026-09-02,95585469,Sofea Iskandar,Sofea,Iskandar,MARRIED,F,MALAYSIAN,Negeri Sembilan,Southern,Malay,Financial Services,OWNED,72689,"No 271, Jalan Indah 8",Taman Taman Universiti,"Seremban, Negeri Sembilan",72747,72689,Civil Servant,3,SPM,DiGi Telecommunications,N,N,N,N,62,25,14,9417.43,12630.54,151566.48,1
2026-09-02,47220099,Rozita Nazri,Rozita,Nazri,SINGLE,F,MALAYSIAN,Kuala Lumpur,Central,Malay,Transportation,RENTING,57983,"No 129, Jalan Melati 6",Taman Setia Alam,"Kuala Lumpur, Kuala Lumpur",60865,57983,IT Executive,1,SPM,Self Employed,N,N,N,Y,61,27,37,21399.14,28468.57,341622.84,2
2026-09-02,79967676,Hana Shahrul,Hana,Shahrul,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Hospitality,RENTING,80568,"No 238, Jalan Perdana 18",Taman Taman Melawati,"Segamat, Johor",84916,80568,IT Executive,2,Diploma,Genting Malaysia,N,N,Y,Y,34,10,2,10687.6,12373.06,148476.72,2
2026-09-02,75041510,Gan Zhi Hao,Gan,Zhi Hao,MARRIED,M,MALAYSIAN,Sabah,East Malaysia,Chinese,Wholesale,MORTGAGE,89888,"No 173, Jalan Murni 14",Taman Sri Rampai,"Lahad Datu, Sabah",89825,89888,Sales Executive,3,Bachelor Degree,Proton Holdings,N,N,N,N,51,25,31,4985.41,5892.43,70709.16,5
2026-09-02,94120751,Abdul Rahman Razak,Abdul Rahman,Razak,MARRIED,M,MALAYSIAN,Perak,Northern,Malay,Agriculture,MORTGAGE,30382,"No 3, Jalan Damai 20",Taman Kota Damansara,"Ipoh, Perak",35642,30382,Engineer,1,SPM,AirAsia Berhad,N,N,Y,Y,62,34,15,18508.77,24942.07,299304.84,2
2026-09-02,42111036,Muhammad Danial,Muhammad,Danial,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Telecommunications,RENTING,66213,"No 13, Jalan Mawar 3",Taman Setia Alam,"Shah Alam, Selangor",67207,66213,Army Personnel,2,SPM,Grab Malaysia,N,Y,Y,N,57,22,13,19410.85,23179.52,278154.24,4
2026-09-02,46855845,Low Sze Ying,Low,Sze Ying,WIDOWED,M,MALAYSIAN,Selangor,Central,Chinese,Retail Trade,RENTING,63731,"No 146, Jalan Setia 6",Taman Sri Gombak,"Kajang, Selangor",45299,63731,Contractor,2,STPM,Self Employed,Y,Y,N,Y,45,11,12,12798.08,15329.13,183949.56,1
2026-09-02,69038700,Nirmala Krishnan,Nirmala,Krishnan,MARRIED,F,MALAYSIAN,Pahang,East Coast,Indian,Agriculture,MORTGAGE,25199,"No 201, Jalan Harmoni 17",Taman Taman Melawati,"Kuantan, Pahang",27471,25199,Self-Employed,2,Bachelor Degree,Self Employed,Y,Y,N,Y,48,30,18,6909.94,8026.05,96312.6,5
