Expiry_DT,FirstSpend_DT,Block_Code,Block_Date,CIC_Status,Card_Status,AKPK_Status,Card_First_Emboss_Date,Card_Emboss_Date,Card_First_Activated_Date,Card_Activated_Date,CP_CL,CP_CL_Available,CA_CL,CA_CL_Available,CP_CL_Usage,CA_CL_Usage,CIF_ID,Account_No,Account_Agree_Sts,Virtual_Card_Flag,Wallet_Tier
20300515,20260822,,0,C,Active,Y,20260802,20260802,20260730,20260730,23500.0,19696.14,10698.26,2233.03,3803.86,8465.23,87545140,1000000000000826,N,N,Platinum
20300115,20260605,,0,C,Active,N,20260503,20260503,20260507,20260507,41500.0,23128.17,13274.46,8502.57,18371.83,4771.89,53983693,1000000000000827,A,N,Gold
20271215,20251108,,0,N,Dormant,N,20251024,20251024,0,0,39500.0,37932.77,17173.81,17173.81,1567.23,0.0,51552962,1000000000000828,N,N,Gold
20310815,20260211,,0,P,Active,Y,20260129,20260129,20260125,20260125,44500.0,30195.1,11020.9,3106.65,14304.9,7914.25,65251338,1000000000000829,N,N,Gold
20310415,20251031,,0,N,Active,Y,20251008,20251008,20251008,20251008,31000.0,24110.84,8533.37,5634.01,6889.16,2899.36,13717556,1000000000000830,N,N,Gold
20271215,20251101,,0,C,Active,N,20251014,20251014,20251019,20251019,41500.0,15383.26,20237.51,11544.97,26116.74,8692.54,71088548,1000000000000831,A,N,Platinum
20270715,20251115,,0,C,Dormant,Y,20251107,20251107,0,0,37000.0,36253.6,10987.43,10987.43,746.4,0.0,48749076,1000000000000832,N,N,Platinum
20270615,20251230,,0,P,Active,Y,20251213,20251213,20251221,20251221,37500.0,26375.73,10533.35,5739.2,11124.27,4794.15,82763265,1000000000000833,A,Y,Platinum
20291115,20260323,,0,P,Active,Y,20260227,20260227,20260313,20260313,43000.0,31572.71,14910.05,10564.47,11427.29,4345.58,74856374,1000000000000834,C,Y,Gold
20300915,20260731,,0,C,Active,N,20260723,20260723,20260727,20260727,36000.0,30749.81,9224.82,2124.04,5250.19,7100.78,31026386,1000000000000835,C,N,Platinum
20290115,20260928,,0,C,Dormant,N,20260910,20260910,0,0,14000.0,13648.47,5451.2,5451.2,351.53,0.0,43314826,1000000000000836,C,N,Platinum
20300715,20260604,,0,C,Dormant,N,20260529,20260529,0,0,49500.0,49237.8,19054.48,19054.48,262.2,0.0,93804267,1000000000000837,A,N,Platinum
20311215,20251203,,0,P,Dormant,N,20251111,20251111,0,0,14000.0,13873.43,6030.62,6030.62,126.57,0.0,24450270,1000000000000838,A,N,Platinum
20301015,20260719,,0,N,Dormant,Y,20260712,20260712,0,0,30000.0,28855.91,13849.05,13849.05,1144.09,0.0,39491385,1000000000000839,N,N,Platinum
20270315,20260713,,0,P,Active,Y,20260628,20260628,20260708,20260708,18000.0,5628.26,7457.25,2712.47,12371.74,4744.78,43311504,1000000000000840,N,N,Gold
20291215,20261005,,0,N,Active,Y,20260922,20260922,20261002,20261002,51000.0,51000.0,16339.75,8916.8,0.0,7422.95,42210400,1000000000000841,A,N,Gold
20290215,20260113,,0,N,Dormant,Y,20251215,20251215,20251216,20251216,30500.0,30322.04,9111.05,9111.05,177.96,0.0,86668481,1000000000000842,A,Y,Gold
20271115,20260418,,0,P,Active,Y,20260328,20260328,20260409,20260409,16500.0,7455.74,7736.28,1815.91,9044.26,5920.37,38000735,1000000000000843,A,N,Gold
20280715,20250913,,0,C,Dormant,Y,20250903,20250903,0,0,39500.0,38732.32,9116.29,9116.29,767.68,0.0,46537819,1000000000000844,A,N,Platinum
20310315,20251223,,0,C,Active,N,20251118,20251118,20251126,20251126,37000.0,36073.84,16137.5,10047.65,926.16,6089.85,33883134,1000000000000845,A,Y,Platinum
20290515,20260816,,0,C,Active,N,20260709,20260709,20260722,20260722,49500.0,33261.95,21054.87,16375.52,16238.05,4679.35,86804278,1000000000000846,N,N,Gold
20270115,20260607,,0,P,Active,Y,20260509,20260509,20260513,20260513,36500.0,21080.92,8156.46,1886.56,15419.08,6269.9,16736637,1000000000000847,C,N,Platinum
20270215,20260517,,0,C,Dormant,Y,20260508,20260508,0,0,25000.0,24509.14,7576.87,7576.87,490.86,0.0,98521410,1000000000000848,A,N,Gold
20300815,20251026,,0,P,Active,N,20251023,20251023,20251022,20251022,51500.0,45049.45,14772.24,13398.43,6450.55,1373.81,18374594,1000000000000849,N,N,Platinum
20300115,20260613,,0,C,Dormant,Y,20260529,20260529,0,0,11500.0,11285.64,3856.84,3856.84,214.36,0.0,53978063,1000000000000850,C,N,Basic
20300515,20260629,,0,N,Dormant,Y,20260603,20260603,0,0,41000.0,40003.07,15562.48,15562.48,996.93,0.0,48218265,1000000000000851,N,N,Gold
20290715,20260403,,0,P,Dormant,Y,20260323,20260323,0,0,28500.0,27535.39,5701.27,5701.27,964.61,0.0,37855677,1000000000000852,C,Y,Gold
20280615,20260906,,0,C,Active,Y,20260823,20260823,20260903,20260903,31500.0,28464.1,8295.69,7476.38,3035.9,819.31,11082139,1000000000000853,C,N,Platinum
20281215,20251111,,0,P,Dormant,N,20251022,20251022,0,0,48000.0,45795.47,13426.29,13426.29,2204.53,0.0,19805359,1000000000000854,A,N,Platinum
20310815,20251221,,0,P,Active,N,20251127,20251127,20251208,20251208,54500.0,40920.8,14166.91,10260.97,13579.2,3905.94,70475414,1000000000000855,C,N,Platinum
20291115,20260119,,0,P,Active,N,20251230,20251230,20260103,20260103,24500.0,19571.7,8001.87,2841.58,4928.3,5160.29,34140889,1000000000000856,A,Y,Silver
20300915,20260707,,0,P,Dormant,Y,20260613,20260613,0,0,24500.0,23907.09,6189.32,6189.32,592.91,0.0,79618389,1000000000000857,A,N,Silver
20311215,20260818,,0,P,Active,N,20260819,20260819,20260810,20260810,36500.0,30192.2,10236.62,3888.78,6307.8,6347.84,58573820,1000000000000858,A,N,Gold
20290615,20260801,,0,P,Active,N,20260803,20260803,20260730,20260730,43500.0,28777.5,18614.18,11294.78,14722.5,7319.4,56013742,1000000000000859,A,N,Platinum
20271015,20260904,,0,P,Dormant,N,20260810,20260810,20260812,20260812,37500.0,37432.92,14526.97,14526.97,67.08,0.0,73115555,1000000000000860,N,Y,Silver
20311015,20251023,,0,P,Dormant,N,20251017,20251017,0,0,35000.0,33866.91,11403.41,11403.41,1133.09,0.0,87446468,1000000000000861,A,Y,Gold
20300215,20260222,C,20260507,N,Blocked,Y,20260121,20260121,20260128,20260128,33000.0,31763.26,12165.6,12165.6,1236.74,0.0,65909157,1000000000000862,N,Y,Basic
20300315,20251026,,0,P,Dormant,N,20251024,20251024,0,0,35000.0,34582.83,10277.19,10277.19,417.17,0.0,62921716,1000000000000863,A,Y,Gold
20310715,20260622,,0,C,Active,N,20260512,20260512,20260531,20260531,39500.0,34598.63,12781.89,11141.2,4901.37,1640.69,78976511,1000000000000864,C,N,Platinum
20300915,20260325,,0,N,Dormant,Y,20260303,20260303,0,0,21500.0,21102.66,10040.37,10040.37,397.34,0.0,58833445,1000000000000865,N,N,Silver
20311115,20260422,,0,P,Active,Y,20260330,20260330,20260331,20260331,31000.0,16009.31,14327.55,12316.3,14990.69,2011.25,34286300,1000000000000866,C,N,Platinum
20301215,20260626,,0,N,Dormant,N,20260517,20260517,20260602,20260602,24500.0,23424.3,6100.34,6100.34,1075.7,0.0,58737349,1000000000000867,N,N,Gold
20270815,20260228,,0,N,Dormant,Y,20260223,20260223,0,0,24000.0,22905.73,7944.57,7944.57,1094.27,0.0,91399865,1000000000000868,N,N,Platinum
20280515,20260825,,0,C,Active,N,20260821,20260821,20260822,20260822,42500.0,34854.48,12438.02,8823.42,7645.52,3614.6,75169509,1000000000000869,A,N,Gold
20291015,20260401,,0,P,Active,Y,20260312,20260312,20260312,20260312,47000.0,25140.33,12995.65,12727.01,21859.67,268.64,55525661,1000000000000870,N,Y,Gold
20270515,20251107,,0,N,Active,N,20251013,20251013,20251031,20251031,30000.0,24465.71,6082.0,4973.73,5534.29,1108.27,38171713,1000000000000871,A,N,Platinum
20280115,20251108,,0,N,Active,N,20251024,20251024,20251019,20251019,39000.0,22541.96,14816.66,5088.82,16458.04,9727.84,16264821,1000000000000872,N,Y,Platinum
20290215,20260112,,0,N,Active,N,20260101,20260101,20251229,20251229,12500.0,4373.47,4632.15,4292.17,8126.53,339.98,88655491,1000000000000873,C,N,Platinum
20270615,20260411,,0,P,Active,Y,20260311,20260311,20260328,20260328,14500.0,12554.25,4954.31,4756.41,1945.75,197.9,44134172,1000000000000874,N,N,Basic
20291015,20260519,C,20260618,N,Blocked,Y,20260504,20260504,20260514,20260514,32500.0,24880.68,14012.25,11202.78,7619.32,2809.47,26975638,1000000000000875,A,N,Gold
20270115,20251220,,0,P,Dormant,Y,20251122,20251122,0,0,31000.0,29514.92,11692.17,11692.17,1485.08,0.0,10764014,1000000000000876,C,N,Platinum
20301115,20251011,,0,C,Active,Y,20250924,20250924,20250930,20250930,44000.0,29922.4,17365.3,6503.59,14077.6,10861.71,45808508,1000000000000877,N,N,Platinum
20301015,20260831,,0,C,Active,Y,20260807,20260807,20260805,20260805,27500.0,19570.94,6200.07,1344.17,7929.06,4855.9,23317762,1000000000000878,A,N,Gold
20310615,20251106,,0,C,Active,Y,20251027,20251027,20251027,20251027,42500.0,22080.69,15667.04,10327.12,20419.31,5339.92,11688637,1000000000000879,A,N,Gold
20300815,20260822,,0,P,Dormant,Y,20260723,20260723,0,0,22500.0,22424.0,8159.53,8159.53,76.0,0.0,81363574,1000000000000880,C,Y,Gold
20280915,20251005,,0,C,Active,N,20250906,20250906,20250906,20250906,18000.0,12242.54,5711.4,4010.81,5757.46,1700.59,46436564,1000000000000881,C,N,Platinum
20300815,20250913,,0,C,Active,N,20250904,20250904,20250905,20250905,26500.0,17590.88,9594.77,2444.14,8909.12,7150.63,50258354,1000000000000882,A,Y,Gold
20311115,20260921,,0,P,Active,N,20260919,20260919,20260917,20260917,30000.0,28331.78,10466.07,2585.71,1668.22,7880.36,30012341,1000000000000883,N,N,Platinum
20300715,20261005,L,20260818,N,Blocked,Y,20260904,20260904,20260912,20260912,30000.0,30000.0,6094.28,2666.34,0.0,3427.94,62478133,1000000000000884,C,Y,Gold
20310215,20260705,,0,C,Active,N,20260531,20260531,20260607,20260607,40000.0,30770.97,11119.26,4226.71,9229.03,6892.55,39013376,1000000000000885,N,N,Gold
20301215,20260913,,0,N,Dormant,N,20260831,20260831,0,0,39000.0,37985.03,10994.66,10994.66,1014.97,0.0,74744964,1000000000000886,A,N,Platinum
20270615,20260215,,0,N,Dormant,N,20260120,20260120,0,0,45500.0,43333.26,11518.89,11518.89,2166.74,0.0,87561404,1000000000000887,C,N,Platinum
20280415,20261012,,0,N,Active,N,20260917,20260917,20260925,20260925,48000.0,32873.06,20605.86,4148.75,15126.94,16457.11,16263603,1000000000000888,A,Y,Platinum
20270315,20251013,,0,P,Dormant,Y,20250922,20250922,0,0,37000.0,35768.23,13632.93,13632.93,1231.77,0.0,64280720,1000000000000889,N,N,Gold
20280115,20251217,,0,P,Dormant,Y,20251113,20251113,20251119,20251119,17500.0,16682.92,8075.47,8075.47,817.08,0.0,43898794,1000000000000890,N,N,Gold
20280715,20260314,,0,N,Active,Y,20260304,20260304,20260227,20260227,36000.0,25976.29,12105.82,7427.36,10023.71,4678.46,49064029,1000000000000891,A,Y,Gold
20300115,20260504,,0,N,Active,N,20260501,20260501,20260425,20260425,36500.0,13328.1,8277.88,3301.81,23171.9,4976.07,21853072,1000000000000892,A,N,Gold
20310715,20260218,,0,C,Active,N,20260117,20260117,20260125,20260125,45000.0,24961.84,16871.75,9924.35,20038.16,6947.4,82309430,1000000000000893,A,N,Platinum
20300315,20260131,,0,C,Active,N,20260102,20260102,20260109,20260109,8500.0,4929.81,3375.59,1203.75,3570.19,2171.84,94691533,1000000000000894,A,N,Basic
20310815,20251214,,0,N,Active,Y,20251112,20251112,20251117,20251117,28500.0,16159.45,10771.54,2393.63,12340.55,8377.91,40503941,1000000000000895,N,Y,Gold
20301115,20260711,,0,N,Dormant,Y,20260623,20260623,0,0,38000.0,37328.86,17586.76,17586.76,671.14,0.0,89318677,1000000000000896,C,N,Gold
20290215,20260601,,0,P,Dormant,N,20260527,20260527,0,0,49500.0,48376.19,22618.57,22618.57,1123.81,0.0,23588167,1000000000000897,A,Y,Gold
20271115,20260930,L,20260714,N,Blocked,Y,20260914,20260914,20260918,20260918,43000.0,37120.35,14327.46,12254.44,5879.65,2073.02,60252469,1000000000000898,A,N,Gold
20300315,20260713,,0,N,Dormant,N,20260620,20260620,0,0,45000.0,43810.09,19236.86,19236.86,1189.91,0.0,58839945,1000000000000899,A,N,Gold
20291215,20260906,,0,P,Active,Y,20260810,20260810,20260821,20260821,48000.0,43764.31,15467.27,9416.39,4235.69,6050.88,37618698,1000000000000900,N,N,Platinum
20301215,20251109,,0,P,Dormant,Y,20251015,20251015,0,0,34500.0,33590.55,10050.46,10050.46,909.45,0.0,36775702,1000000000000901,N,N,Platinum
20270315,20251128,,0,N,Dormant,N,20251113,20251113,0,0,44000.0,41960.46,20838.92,20838.92,2039.54,0.0,16587691,1000000000000902,A,N,Gold
20311115,20260413,,0,C,Dormant,N,20260320,20260320,0,0,32000.0,31205.5,14415.31,14415.31,794.5,0.0,17919095,1000000000000903,A,Y,Gold
20280515,20260625,,0,N,Dormant,Y,20260611,20260611,0,0,27000.0,25933.41,9146.42,9146.42,1066.59,0.0,72741164,1000000000000904,N,N,Platinum
20310415,20260413,,0,C,Dormant,N,20260404,20260404,0,0,35500.0,34550.61,12197.08,12197.08,949.39,0.0,33380752,1000000000000905,A,N,Gold
20300115,20260819,,0,N,Dormant,Y,20260817,20260817,0,0,22500.0,21917.88,9303.28,9303.28,582.12,0.0,17111386,1000000000000906,C,N,Platinum
20271115,20260305,,0,N,Active,N,20260304,20260304,20260304,20260304,29500.0,22063.25,6570.79,2200.12,7436.75,4370.67,69509870,1000000000000907,C,N,Gold
20310915,20251114,,0,P,Active,N,20251105,20251105,20251109,20251109,39000.0,34709.79,8173.36,4979.24,4290.21,3194.12,48496523,1000000000000908,C,N,Platinum
20300915,20260724,,0,P,Dormant,Y,20260706,20260706,0,0,35000.0,34751.47,13029.04,13029.04,248.53,0.0,70495804,1000000000000909,N,N,Platinum
20310515,20260425,,0,N,Dormant,Y,20260316,20260316,20260329,20260329,23500.0,22840.79,8760.18,8760.18,659.21,0.0,27547766,1000000000000910,N,N,Platinum
20281015,20251021,,0,N,Active,N,20250926,20250926,20250926,20250926,27000.0,9521.12,8802.03,5809.0,17478.88,2993.03,11633133,1000000000000911,N,N,Platinum
20281115,20260704,,0,P,Dormant,Y,20260620,20260620,0,0,46500.0,46143.32,21804.1,21804.1,356.68,0.0,72400868,1000000000000912,C,Y,Gold
20280515,20250907,,0,C,Active,Y,20250903,20250903,20250904,20250904,18500.0,14585.44,3996.35,3886.56,3914.56,109.79,35113062,1000000000000913,C,N,Silver
20290315,20260127,,0,C,Active,N,20260122,20260122,20260124,20260124,55000.0,44437.35,13019.18,10305.09,10562.65,2714.09,91749555,1000000000000914,N,N,Gold
20281115,20260604,,0,C,Active,Y,20260514,20260514,20260529,20260529,53500.0,32527.71,22922.09,5621.9,20972.29,17300.19,50600554,1000000000000915,C,N,Platinum
20271115,20260328,,0,C,Active,Y,20260222,20260222,20260303,20260303,43500.0,22781.34,18817.43,15430.79,20718.66,3386.64,83359637,1000000000000916,A,N,Gold
20270215,20260815,,0,N,Dormant,N,20260804,20260804,0,0,35000.0,34615.26,10313.18,10313.18,384.74,0.0,13237762,1000000000000917,N,Y,Gold
20271115,20260311,,0,P,Active,Y,20260305,20260305,20260308,20260308,27000.0,20416.37,10761.1,9353.48,6583.63,1407.62,15273520,1000000000000918,N,N,Basic
20290815,20260608,,0,N,Dormant,N,20260603,20260603,0,0,51000.0,50291.85,23924.91,23924.91,708.15,0.0,22000294,1000000000000919,C,N,Gold
20290515,20260513,,0,N,Active,Y,20260418,20260418,20260427,20260427,47500.0,32501.97,10164.62,4237.57,14998.03,5927.05,88538733,1000000000000920,N,Y,Platinum
20300615,20260103,,0,C,Dormant,Y,20251215,20251215,0,0,39500.0,38414.78,16144.38,16144.38,1085.22,0.0,50350996,1000000000000921,C,N,Platinum
20300415,20260205,,0,N,Dormant,Y,20260204,20260204,0,0,47000.0,45080.98,19043.55,19043.55,1919.02,0.0,22641675,1000000000000922,A,N,Platinum
20270615,20250912,,0,P,Active,Y,20250911,20250911,20250905,20250905,29000.0,6060.11,7330.14,4436.57,22939.89,2893.57,60782232,1000000000000923,A,Y,Silver
20300515,20260514,,0,C,Active,Y,20260419,20260419,20260423,20260423,30500.0,25045.73,11189.46,2600.6,5454.27,8588.86,58279096,1000000000000924,C,N,Gold
20300915,20260327,,0,C,Dormant,Y,20260315,20260315,0,0,35000.0,33401.65,13632.52,13632.52,1598.35,0.0,56548066,1000000000000925,N,Y,Silver
20290715,20260212,,0,C,Dormant,N,20260121,20260121,0,0,32500.0,32439.75,15323.12,15323.12,60.25,0.0,53015114,1000000000000926,N,Y,Silver
20311115,20260227,,0,N,Dormant,N,20260206,20260206,0,0,37500.0,37419.99,17753.02,17753.02,80.01,0.0,97118551,1000000000000927,A,Y,Gold
20300415,20260815,,0,N,Active,N,20260803,20260803,20260813,20260813,43500.0,25747.66,19420.92,12715.82,17752.34,6705.1,36059032,1000000000000928,A,Y,Platinum
20270215,20251227,,0,P,Dormant,Y,20251207,20251207,0,0,36500.0,34910.47,11112.11,11112.11,1589.53,0.0,79930055,1000000000000929,C,N,Gold
20300415,20260530,,0,C,Active,Y,20260508,20260508,20260505,20260505,45500.0,25907.79,21103.48,9839.69,19592.21,11263.79,76790446,1000000000000930,N,N,Gold
20290215,20260630,,0,N,Active,N,20260531,20260531,20260604,20260604,14500.0,11456.71,5750.62,3898.68,3043.29,1851.94,51958454,1000000000000931,N,Y,Silver
20290615,20260309,,0,P,Dormant,N,20260224,20260224,0,0,57500.0,56385.15,17089.91,17089.91,1114.85,0.0,87619624,1000000000000932,C,Y,Platinum
20311215,20261027,,0,N,Active,Y,20260914,20260914,20260928,20260928,37000.0,19108.4,8081.35,5170.15,17891.6,2911.2,24217417,1000000000000933,A,N,Gold
20281215,20260127,,0,C,Dormant,Y,20260112,20260112,0,0,26000.0,24823.52,7640.49,7640.49,1176.48,0.0,84576894,1000000000000934,A,N,Silver
20310215,20260403,,0,C,Dormant,N,20260310,20260310,0,0,45500.0,43666.23,17406.56,17406.56,1833.77,0.0,40080495,1000000000000935,C,N,Gold
20280615,20260517,,0,C,Dormant,N,20260424,20260424,0,0,34500.0,33253.82,17216.14,17216.14,1246.18,0.0,81598057,1000000000000936,A,N,Platinum
20310215,20251203,,0,C,Dormant,N,20251201,20251201,0,0,37500.0,35815.56,14426.89,14426.89,1684.44,0.0,46595028,1000000000000937,C,N,Gold
20270115,20260408,L,20260706,C,Blocked,N,20260313,20260313,20260317,20260317,19500.0,16925.31,5208.49,3363.55,2574.69,1844.94,13345404,1000000000000938,N,N,Gold
20281215,20260809,,0,P,Active,Y,20260729,20260729,20260806,20260806,19500.0,10852.62,5443.98,4062.1,8647.38,1381.88,31921179,1000000000000939,N,N,Gold
20280815,20260213,,0,N,Active,Y,20260109,20260109,20260118,20260118,35500.0,14113.91,8944.16,1811.52,21386.09,7132.64,81567782,1000000000000940,N,Y,Gold
20310715,20260430,,0,C,Active,N,20260408,20260408,20260407,20260407,43000.0,19453.14,21078.34,9172.87,23546.86,11905.47,75387965,1000000000000941,N,N,Platinum
20271215,20250909,,0,C,Dormant,Y,20250816,20250816,0,0,40000.0,38934.27,10607.21,10607.21,1065.73,0.0,89246165,1000000000000942,C,Y,Gold
20290715,20260225,,0,C,Active,N,20260127,20260127,20260203,20260203,41500.0,27361.63,13986.3,13825.52,14138.37,160.78,33760048,1000000000000943,A,N,Gold
20280215,20260628,,0,C,Active,N,20260601,20260601,20260606,20260606,56000.0,40242.98,26562.88,26487.26,15757.02,75.62,88769907,1000000000000944,C,N,Platinum
20290215,20260628,C,20260503,P,Blocked,Y,20260630,20260630,20260625,20260625,31000.0,23574.21,11319.3,9658.12,7425.79,1661.18,85928329,1000000000000945,A,N,Gold
20290415,20260703,,0,P,Dormant,Y,20260611,20260611,0,0,50000.0,48333.33,20440.0,20440.0,1666.67,0.0,99228124,1000000000000946,C,N,Platinum
20290915,20260705,,0,N,Dormant,N,20260605,20260605,20260606,20260606,45500.0,45146.04,9229.3,9229.3,353.96,0.0,16074522,1000000000000947,N,N,Platinum
20301015,20260826,,0,N,Dormant,Y,20260806,20260806,0,0,40500.0,39622.0,18257.66,18257.66,878.0,0.0,14167151,1000000000000948,N,N,Gold
20310715,20261005,,0,P,Active,N,20260920,20260920,20260919,20260919,29500.0,12309.25,6016.12,5538.61,17190.75,477.51,40962513,1000000000000949,C,N,Gold
20301215,20260813,,0,P,Active,N,20260714,20260714,20260723,20260723,39500.0,19867.45,10599.57,4588.11,19632.55,6011.46,95171884,1000000000000950,C,N,Gold
20281015,20260116,,0,N,Dormant,N,20260102,20260102,0,0,54500.0,53358.39,22543.96,22543.96,1141.61,0.0,52801767,1000000000000951,N,N,Platinum
20290815,20260803,,0,C,Active,Y,20260723,20260723,20260726,20260726,32000.0,11562.83,8672.43,4381.93,20437.17,4290.5,68848427,1000000000000952,C,N,Platinum
20301015,20260408,,0,N,Active,Y,20260313,20260313,20260314,20260314,33500.0,17359.54,14737.62,3539.56,16140.46,11198.06,33075119,1000000000000953,N,Y,Platinum
20310615,20260202,,0,C,Active,N,20260124,20260124,20260127,20260127,28500.0,15171.96,6305.48,3652.58,13328.04,2652.9,94937322,1000000000000954,C,N,Basic
20310915,20260129,,0,C,Dormant,Y,20260113,20260113,20260117,20260117,18500.0,17840.52,8089.83,8089.83,659.48,0.0,54149522,1000000000000955,N,N,Basic
20280715,20260224,,0,P,Dormant,Y,20260219,20260219,0,0,24500.0,24283.5,11570.85,11570.85,216.5,0.0,93483529,1000000000000956,C,Y,Silver
20291215,20251129,,0,P,Dormant,Y,20251126,20251126,20251125,20251125,24000.0,23628.26,10648.08,10648.08,371.74,0.0,60089292,1000000000000957,A,Y,Silver
20270615,20260602,,0,P,Dormant,Y,20260526,20260526,0,0,50000.0,49387.04,24662.05,24662.05,612.96,0.0,47465014,1000000000000958,N,Y,Platinum
20301115,20251022,,0,P,Active,Y,20250927,20250927,20250925,20250925,49000.0,30002.88,20743.48,10537.57,18997.12,10205.91,98412110,1000000000000959,N,N,Platinum
20291115,20251022,,0,C,Dormant,N,20250923,20250923,0,0,27000.0,26905.01,10272.76,10272.76,94.99,0.0,11669962,1000000000000960,N,N,Platinum
20290815,20260930,L,20260811,P,Blocked,Y,20260819,20260819,20260831,20260831,12000.0,11634.67,2976.15,2976.15,365.33,0.0,64426605,1000000000000961,N,Y,Basic
20270515,20260207,,0,C,Dormant,N,20260116,20260116,20260118,20260118,9000.0,8755.34,3038.0,3038.0,244.66,0.0,99825064,1000000000000962,C,N,Basic
20300115,20251102,,0,P,Active,Y,20251002,20251002,20251008,20251008,35500.0,20856.33,16900.44,14364.04,14643.67,2536.4,58865252,1000000000000963,N,Y,Platinum
20280315,20251212,,0,C,Dormant,N,20251128,20251128,0,0,30000.0,28753.67,8180.06,8180.06,1246.33,0.0,27069555,1000000000000964,A,N,Basic
20291215,20260404,,0,C,Active,Y,20260306,20260306,20260316,20260316,49000.0,44936.94,15124.12,3478.63,4063.06,11645.49,47762314,1000000000000965,C,N,Platinum
20270915,20260120,,0,P,Dormant,N,20251226,20251226,0,0,17500.0,16699.3,8095.74,8095.74,800.7,0.0,88512902,1000000000000966,N,N,Platinum
20301115,20260128,,0,C,Active,N,20251229,20251229,20260112,20260112,43000.0,40133.48,16357.04,3705.48,2866.52,12651.56,40590640,1000000000000967,A,Y,Gold
20280215,20250921,,0,P,Active,Y,20250907,20250907,20250912,20250912,43500.0,34061.2,17910.67,9735.69,9438.8,8174.98,45415982,1000000000000968,C,N,Gold
20290515,20260618,,0,C,Active,N,20260605,20260605,20260604,20260604,57000.0,55900.35,24472.83,16464.56,1099.65,8008.27,43701513,1000000000000969,N,Y,Platinum
20280315,20250926,L,20260815,N,Blocked,N,20250913,20250913,0,0,27000.0,26277.81,6876.41,6876.41,722.19,0.0,92784261,1000000000000970,C,N,Basic
20310415,20260410,,0,C,Dormant,N,20260312,20260312,0,0,47500.0,45808.42,21876.76,21876.76,1691.58,0.0,47848959,1000000000000971,C,N,Gold
20291115,20260208,,0,P,Dormant,N,20260126,20260126,0,0,27000.0,26854.07,10578.61,10578.61,145.93,0.0,33803546,1000000000000972,A,Y,Gold
20270515,20251027,,0,C,Dormant,N,20251014,20251014,20251015,20251015,14000.0,13496.9,3103.64,3103.64,503.1,0.0,13906571,1000000000000973,A,N,Platinum
20300515,20260926,,0,P,Dormant,N,20260909,20260909,0,0,25000.0,23832.3,5198.89,5198.89,1167.7,0.0,31824462,1000000000000974,A,N,Gold
20310615,20260616,,0,P,Dormant,Y,20260522,20260522,0,0,22500.0,21791.41,9182.25,9182.25,708.59,0.0,91582537,1000000000000975,C,N,Platinum
20290315,20260104,,0,C,Active,Y,20251230,20251230,20251230,20251230,39500.0,27202.8,19013.78,4605.87,12297.2,14407.91,79204870,1000000000000976,A,N,Gold
20310815,20260509,,0,N,Dormant,Y,20260421,20260421,0,0,51000.0,50051.12,14757.33,14757.33,948.88,0.0,61500349,1000000000000977,N,N,Platinum
20270415,20260507,,0,N,Active,N,20260411,20260411,20260419,20260419,19500.0,4873.35,4169.76,2701.23,14626.65,1468.53,98779944,1000000000000978,N,Y,Gold
20290215,20251017,,0,N,Active,N,20250831,20250831,20250919,20250919,23500.0,14741.21,8645.41,5564.33,8758.79,3081.08,49379107,1000000000000979,C,N,Basic
20300915,20251214,,0,C,Dormant,N,20251123,20251123,0,0,26000.0,25064.68,12308.74,12308.74,935.32,0.0,85294759,1000000000000980,C,N,Platinum
20290615,20260725,,0,C,Active,N,20260704,20260704,20260717,20260717,35000.0,30972.95,8766.99,1913.63,4027.05,6853.36,52084025,1000000000000981,N,N,Platinum
20300415,20260701,,0,N,Active,N,20260610,20260610,20260613,20260613,46000.0,28075.97,21010.5,8121.01,17924.03,12889.49,29312960,1000000000000982,A,N,Gold
20300415,20251210,,0,C,Active,N,20251120,20251120,20251128,20251128,41500.0,41500.0,10497.38,5708.05,0.0,4789.33,83908190,1000000000000983,C,N,Gold
20271015,20260830,,0,P,Active,N,20260808,20260808,20260824,20260824,16500.0,9224.58,7111.02,6789.68,7275.42,321.34,18685284,1000000000000984,N,Y,Gold
20311115,20260301,,0,P,Active,Y,20260119,20260119,20260131,20260131,36000.0,19242.21,14143.62,11781.11,16757.79,2362.51,77108172,1000000000000985,N,N,Platinum
20300515,20260402,,0,P,Dormant,Y,20260313,20260313,0,0,27000.0,26618.52,5868.62,5868.62,381.48,0.0,48780927,1000000000000986,N,N,Gold
20280115,20260827,,0,C,Dormant,Y,20260810,20260810,0,0,28000.0,27133.58,6242.61,6242.61,866.42,0.0,12305350,1000000000000987,C,N,Gold
20271015,20251011,,0,C,Active,Y,20250906,20250906,20250911,20250911,13500.0,3508.8,5293.05,2496.24,9991.2,2796.81,16186113,1000000000000988,N,N,Basic
20270215,20251109,T,20260715,C,Blocked,Y,20251021,20251021,0,0,43000.0,41159.5,17460.3,17460.3,1840.5,0.0,48701216,1000000000000989,N,N,Gold
20270315,20260313,,0,C,Active,N,20260226,20260226,20260305,20260305,46500.0,29499.71,20641.81,16944.2,17000.29,3697.61,25370822,1000000000000990,C,N,Gold
20290715,20251104,,0,P,Active,N,20251023,20251023,20251020,20251020,26500.0,19181.82,10273.55,3545.87,7318.18,6727.68,16150444,1000000000000991,A,N,Silver
