Rcd_DT,Account_No,Appl_ID,ApplSts_ID,CIF_ID,CardTyp_ID,CardBrand_ID,CardApplTyp_ID,ApplChnnl_ID,Reject_ID,Decline_ID,Agent_ID,ScoreDecision_ID,ScoreRank_ID,SysRcmmd_ID,Gender,Age,Race,Nationality,MaritalSts,Academic,YrStay,HomeOwn,Occupation,NOB,YrJob,NetIncome,GrossIncome,AnnualIncome,AnnualIncomeTotLmt,CurrRepay,NewRepay,RcmmdIntrst,NDI,CurrDSR,NewDSR,PaySlipTyp_ID,CardActivate_FG,EmergencyCont_FG,CardActivate_DT,Judge_DT,Appl_DT,B_Limit,B_CrLimit,B_CashAdvLimit,B_NonBankCommitment,CIFState_ID,Biometric_FG,FinalDecline_ID,Final_Score,Final_Score_Type,Final_ScoreDesc,ApplyCardBiz_ID,ProposedCardBiz_ID
9/2/2026,1000000000000305,24428203852,Approve,64340604,Gold,Visa,S,B2,0,0,1,A,-, ,F,30,Malay,MAL,MARRIED,SPM,5,MORTGAGE,Technician,Healthcare,7,14904,18922,227074,227074,23,26,15.37,6832,16,26,5,Y,N,20260331,20260319,20260309,43329.54,31000,12329.54,1152.73,Selangor,1,0,729,3,Excellent,V3,C2
9/2/2026,1000000000000306,20784565911,Approve,52118748,Infinite,Master,P,B2,0,0,1,A,B,N,F,38,Malay,MAL,SINGLE,Master Degree,4,RENTING,Driver,Agriculture,15,19084,25202,302428,302428,16,20,13.27,7718,8,19,1,N,Y,0,20250928,20250901,48668.22,39500,9168.22,119.49,Sarawak,Y,0,756,2,Fair,MG,V3
9/2/2026,1000000000000307,25910885997,Approve,80767121,Gold,Visa,S,B1,0,0,1,A,-,D,M,50,Malay,MAL,SINGLE,Bachelor Degree,21,RENTING,Doctor,Government,28,22185,29455,353462,353462,23,31,13.43,7370,25,32,5,N,N,0,20250829,20250816,51120.54,36000,15120.54,914.67,Selangor,N,0,777,2,Good,BC,MG
9/2/2026,1000000000000308,27696060518,Approve,94061862,Platinum,Visa,S,T3,0,0,94850000,A,-,A,F,46,Chinese,MAL,SINGLE,STPM,26,RENTING,Administrator,Construction,17,24517,31247,374968,374968,13,15,1.24,6597,11,21,5,Y,Y,20251213,20251202,20251123,66755.76,51000,15755.76,574.52,Perak,0,0,782,4,Excellent,IN,IN
9/2/2026,1000000000000309,27345876277,Approve,76393065,Infinite,Visa,S,T2,0,0,1,A,B, ,M,45,Malay,MAL,MARRIED,Diploma,25,MORTGAGE,Clerk,Construction,19,18663,22338,268066,268066,11,18,4.8,5347,10,17,5,N,Y,0,20260126,20260106,59076.42,39500,19576.42,1658.46,Pahang,Y,0,820,2,Low,V3,C2
9/2/2026,1000000000000310,26674294053,Approve,20298660,Platinum,Master,S,B1,0,0,94850000,A,H,N,F,25,Chinese,MAL,MARRIED,SPM,1,OWNED,IT Executive,Agriculture,2,21804,26807,321688,321688,26,33,6.72,3080,25,36,5,Y,Y,20260509,20260505,20260504,42157.61,35000,7157.61,882.23,Melaka,1,0,746,4,Low,CL,V3
9/2/2026,1000000000000311,20863135128,Approve,94289287,Gold,Visa,S,R5,0,0,1,A,A,D,M,35,Chinese,MAL,SINGLE,SPM,0,RENTING,Lecturer,Manufacturing,8,20254,26588,319062,319062,15,27,10.3,3326,16,25,5,N,N,0,20260113,20251214,69878.1,51500,18378.1,1366.37,Sabah,Y,0,757,4,Fair,V3,C2
9/2/2026,1000000000000312,23401798213,Approve,44143101,Platinum,Visa,P,O3,0,0,94850000,A,A, ,M,34,Malay,MAL,SINGLE,SPM,2,OWNED,Retail Assistant,Oil & Gas,7,22766,30074,360891,360891,17,21,10.33,6579,17,20,1,N,N,0,20260905,20260807,78601.34,53000,25601.34,167.44,Selangor,0,0,834,3,Low,MG,V3
9/2/2026,1000000000000313,25584191054,Approve,17356680,Infinite,Visa,P,O3,0,0,94850000,A,D,N,M,51,Chinese,MAL,DIVORCED,SPM,5,OWNED,Engineer,Hospitality,11,11992,15621,187463,187463,17,18,3.87,4967,16,25,2,Y,N,20251111,20251026,20251001,41247.49,30500,10747.49,1309.45,Sabah,1,0,727,3,Fair,GD,V3
9/2/2026,1000000000000314,25319265146,Approve,83287085,Platinum,Master,P,O5,0,0,1,A,D,N,F,28,Chinese,MAL,MARRIED,Bachelor Degree,5,OWNED,Police Officer,Retail Trade,3,14341,18042,216507,216507,19,27,5.36,6013,23,26,5,Y,Y,20260614,20260528,20260501,42772.58,32000,10772.58,188.02,Sabah,N,0,750,3,Good,V3,GD
9/2/2026,1000000000000315,27413723271,Approve,79013190,Infinite,Visa,S,T1,0,0,94850000,A,D, ,F,27,Malay,MAL,DIVORCED,Bachelor Degree,2,OWNED,Teacher,Oil & Gas,1,21213,26244,314937,314937,15,16,7.73,7264,18,20,2,Y,N,20260805,20260802,20260712,64392.59,43500,20892.59,1340.71,Perak,Y,0,704,1,Very Good,GD,CL
9/2/2026,1000000000000316,29001775163,Approve,34673455,Infinite,Master,P,B1,0,0,0,A,D,A,F,41,Malay,MAL,SINGLE,PhD,21,RENTING,Nurse,Food & Beverage,1,20574,23661,283943,283943,7,17,10.69,5641,5,9,2,N,N,0,20260810,20260715,45204.13,33500,11704.13,1324.35,Johor,Y,0,780,4,Very Good,C2,CL
9/2/2026,1000000000000317,25940320378,Approve,67718032,Gold,Visa,S,R5,0,0,1,A,D,N,M,34,Chinese,MAL,SINGLE,Bachelor Degree,3,OWNED,Chef,Hospitality,7,21171,25829,309950,309950,26,27,3.18,5552,21,30,2,Y,N,20260502,20260417,20260321,52793.81,39000,13793.81,1171.08,Sarawak,Y,0,740,1,Excellent,MG,C2
9/2/2026,1000000000000318,20510600862,Approve,97347561,Platinum,Visa,P,U2,0,0,88,A,A,N,F,45,Chinese,MAL,MARRIED,Bachelor Degree,0,OWNED,Contractor,Government,4,19353,22587,271054,271054,17,22,9.15,2259,19,22,2,N,N,0,20260223,20260208,59928.59,44000,15928.59,1403.45,Perak,0,0,779,1,Low,BC,MG
9/2/2026,1000000000000319,24820145290,Approve,73257925,Gold,Visa,S,R1,0,0,0,A,D,N,M,26,Malay,MAL,SINGLE,SPM,3,FAMILY OWNED,Driver,Transportation,3,10014,12234,146813,146813,50,55,6.15,3060,53,58,1,N,Y,0,20250920,20250831,34531.61,23500,11031.61,1220.52,Selangor,Y,0,503,4,Very Good,V3,IN
9/2/2026,1000000000000320,23684422906,Approve,56541891,Platinum,Master,S,T1,0,0,1,A,-,N,M,41,Malay,MAL,SINGLE,Certificate,4,RENTING,Retail Assistant,Food & Beverage,5,23296,30200,362400,362400,20,25,9.52,4594,20,27,2,N,N,0,20251230,20251203,57076.14,38500,18576.14,180.49,Perlis,0,0,726,4,Excellent,C2,MG
9/2/2026,1000000000000321,28082791263,Approve,88659013,Platinum,Master,P,R5,0,0,0,A,B,N,F,44,Chinese,MAL,MARRIED,Certificate,23,OWNED,Administrator,Education,14,10821,13438,161256,161256,22,24,6.65,2591,21,31,5,N,Y,0,20260609,20260515,38609.01,29500,9109.01,799.46,Selangor,1,0,717,4,Fair,MG,CL
9/2/2026,1000000000000322,21555751601,Approve,73145218,Gold,Master,P,R5,0,0,94850000,A,D,D,M,38,Indian,MAL,SINGLE,Diploma,11,MORTGAGE,Supervisor,Plantation,18,19444,24628,295538,295538,12,16,2.81,2584,12,17,3,Y,N,20250923,20250903,20250807,46054.3,38000,8054.3,1053.56,Melaka,1,0,850,3,Excellent,PL,IN
9/2/2026,1000000000000323,20052425716,Approve,22515069,Platinum,Master,S,O1,0,0,94850000,A,A, ,F,58,Malay,MAL,SINGLE,SPM,29,RENTING,Security Guard,Hospitality,9,13134,17349,208190,208190,30,42,2.04,2823,31,35,5,Y,N,20251115,20251031,20251029,48632.35,38500,10132.35,1047.65,Johor,N,0,656,3,No Score,GD,MG
9/2/2026,1000000000000324,24522680487,Approve,57327826,Classic,Master,S,U1,0,0,1,A,H,A,M,29,Others,MAL,MARRIED,Diploma,4,MORTGAGE,Nurse,Real Estate,2,10669,14227,170732,170732,27,32,3.57,6755,35,39,1,Y,N,20250829,20250828,20250801,25252.48,20500,4752.48,680.42,Negeri Sembilan,0,0,514,2,No Score,CL,MG
9/2/2026,1000000000000325,27405494844,Approve,14452939,Gold,Visa,S,U3,0,0,88,A,-,N,M,54,Indian,MAL,SINGLE,SPM,5,RENTING,Accountant,Professional Services,33,21079,24269,291230,291230,16,26,1.33,5741,22,23,3,Y,Y,20260723,20260720,20260628,48727.4,36500,12227.4,173.53,Sarawak,N,0,764,4,Good,CL,PL
9/2/2026,1000000000000326,28658399716,Approve,97571512,Platinum,Visa,S,U2,0,0,1,A,-,D,F,52,Chinese,MAL,SINGLE,SPM,21,RENTING,Factory Worker,Transportation,23,11424,14235,170828,170828,11,14,7.85,1530,7,17,3,N,Y,0,20260808,20260728,51801.54,35000,16801.54,487.34,Negeri Sembilan,Y,0,806,3,No Score,PL,BC
9/2/2026,1000000000000327,21585022598,Approve,14777311,Platinum,Master,P,O5,0,0,94850000,A,H, ,M,52,Malay,MAL,SINGLE,Bachelor Degree,16,FAMILY OWNED,IT Executive,Transportation,31,23756,29386,352642,352642,21,27,17.4,5687,21,25,2,Y,Y,20260907,20260825,20260813,52434.1,37000,15434.1,46.08,Sabah,1,0,846,4,Good,CL,C2
9/2/2026,1000000000000328,22122781374,Approve,10096613,Gold,Master,S,U2,0,0,0,A,A,N,M,55,Chinese,MAL,MARRIED,Diploma,5,RENTING,Lecturer,Education,20,3042,3535,42423,42423,29,40,12.52,4159,32,43,5,Y,Y,20251112,20251103,20251009,22598.57,15500,7098.57,508.26,Johor,0,0,563,2,Good,CL,GD
9/2/2026,1000000000000329,20287121151,Approve,61176016,Infinite,Visa,S,T3,0,0,88,A,-,A,M,24,Malay,MAL,SINGLE,Master Degree,3,MORTGAGE,Administrator,Manufacturing,4,12125,16126,193519,193519,32,35,4.44,4185,38,43,1,Y,Y,20251014,20250925,20250908,55875.19,39500,16375.19,1906.95,Kedah,N,0,731,4,Very Good,IN,BC
9/2/2026,1000000000000330,26608780741,Approve,69552653,Gold,Master,P,R2,0,0,0,A,B,A,F,62,Indian,MAL,SINGLE,Certificate,9,RENTING,Technician,Transportation,33,20433,27105,325262,325262,31,40,6.98,3799,33,37,3,N,Y,0,20251122,20251025,71301.63,49000,22301.63,1422.43,Johor,1,0,756,1,Low,CL,GD
9/2/2026,1000000000000331,26323553777,Approve,80516816,Platinum,Visa,P,B2,0,0,88,A,D,N,M,50,Malay,MAL,SINGLE,Diploma,9,OWNED,Driver,Agriculture,14,6502,7545,90545,90545,19,23,8.14,7908,13,25,1,Y,N,20260705,20260619,20260601,48499.98,36500,11999.98,1018.45,Melaka,N,0,728,1,Fair,GD,PL
9/2/2026,1000000000000332,21100577420,Approve,17374681,Platinum,Master,S,T1,0,0,88,A,H,D,M,61,Malay,MAL,DIVORCED,STPM,18,RENTING,Lecturer,Telecommunications,21,23681,27423,329087,329087,21,33,4.84,1963,23,27,3,Y,Y,20260523,20260519,20260421,46817.86,38500,8317.86,370.46,Sarawak,Y,0,766,4,Good,PL,PL
9/2/2026,1000000000000333,22990551050,Approve,39278399,Platinum,Visa,S,U3,0,0,1,A,B,D,F,58,Indian,MAL,MARRIED,Diploma,2,OWNED,Police Officer,Hospitality,32,2319,2962,35555,35555,25,31,5.5,6641,21,31,1,Y,N,20251226,20251223,20251215,36844.02,30500,6344.02,1956.04,Selangor,N,0,687,2,Good,PL,MG
9/2/2026,1000000000000334,24690960374,Approve,84533976,Platinum,Visa,P,U1,0,0,88,A,H, ,M,44,Malay,MAL,MARRIED,Certificate,3,MORTGAGE,Sales Executive,Agriculture,26,12931,17125,205507,205507,25,36,16.45,5048,34,38,5,Y,N,20260601,20260523,20260503,52447.78,35000,17447.78,1870.91,Selangor,0,0,612,2,No Score,C2,GD
9/2/2026,1000000000000335,21902879997,Approve,72253751,Gold,Master,P,B2,0,0,88,A,D, ,F,44,Malay,MAL,SINGLE,Diploma,15,RENTING,Teacher,Real Estate,21,15628,18793,225526,225526,26,29,16.45,1541,34,37,3,Y,Y,20260302,20260223,20260131,55213.12,42000,13213.12,390.29,Pulau Pinang,0,0,721,3,Excellent,C2,CL
9/2/2026,1000000000000336,27780361466,Approve,45798991,Infinite,Visa,S,B1,0,0,94850000,A,-,D,M,60,Chinese,MAL,SINGLE,Diploma,26,OWNED,Teacher,Healthcare,1,22952,30806,369675,369675,14,21,10.27,6751,9,17,3,Y,Y,20260214,20260204,20260111,74875.44,56000,18875.44,1847.91,Selangor,1,0,729,1,No Score,PL,CL
9/2/2026,1000000000000337,21825053355,Approve,61909143,Platinum,Visa,S,T1,0,0,1,A,A,D,F,34,Chinese,MAL,MARRIED,Diploma,12,OWNED,Police Officer,Food & Beverage,9,13718,16838,202057,202057,17,20,13.24,2977,24,26,3,N,Y,0,20250822,20250820,47007.08,38000,9007.08,1288.66,Pulau Pinang,Y,0,682,2,Good,C2,CL
9/2/2026,1000000000000338,24282721350,Approve,79861397,Gold,Visa,P,U3,0,0,1,A,-,A,M,37,Malay,MAL,MARRIED,STPM,17,MORTGAGE,Supervisor,Construction,11,14087,16450,197410,197410,25,34,5.22,4460,21,30,1,Y,Y,20251212,20251205,20251122,59153.5,44000,15153.5,1809.67,Selangor,0,0,680,3,No Score,GD,PL
9/2/2026,1000000000000339,27109782825,Approve,42666924,Platinum,Master,P,O5,0,0,1,A,D, ,M,61,Chinese,MAL,SINGLE,Diploma,2,MORTGAGE,Driver,Hospitality,22,11212,14752,177034,177034,29,34,14.92,7962,22,34,5,Y,Y,20261013,20260924,20260831,43959.72,30000,13959.72,776.96,Pulau Pinang,1,0,790,1,Fair,GD,C2
9/2/2026,1000000000000340,27127711460,Approve,62644474,Gold,Master,S,R1,0,0,1,A,B,D,F,56,Indian,MAL,MARRIED,Certificate,19,FAMILY OWNED,Retail Assistant,Hospitality,3,6990,8932,107193,107193,47,51,11.68,1956,57,58,1,Y,Y,20260719,20260706,20260614,20530.98,14000,6530.98,1826.86,Sarawak,0,0,532,2,Good,BC,MG
9/2/2026,1000000000000341,22727243933,Approve,83103396,Platinum,Visa,S,U1,0,0,94850000,A,H,A,F,54,Malay,MAL,SINGLE,Bachelor Degree,1,RENTING,IT Executive,Retail Trade,9,7717,9123,109478,109478,31,40,5.35,4301,41,49,1,N,N,0,20260726,20260724,22303.86,15500,6803.86,1734.03,Johor,0,0,534,4,Excellent,C2,CL
9/2/2026,1000000000000342,26168402566,Approve,78728528,Platinum,Master,P,U3,0,0,94850000,A,H,D,F,57,Malay,MAL,MARRIED,SPM,27,RENTING,Manager,Transportation,32,22502,26413,316961,316961,16,22,10.86,5376,9,20,5,N,N,0,20251114,20251104,58098.8,39000,19098.8,410.1,Sarawak,N,0,811,1,Low,MG,PL
9/2/2026,1000000000000343,21233838684,Approve,62723273,Platinum,Master,P,O1,0,0,88,A,B,D,F,38,Others,MAL,MARRIED,Master Degree,19,OWNED,Lecturer,Hospitality,0,21491,26192,314311,314311,16,22,5.27,6755,18,21,2,Y,N,20260115,20260103,20251228,43229.08,35500,7729.08,606.65,Perak,Y,0,699,4,Very Good,BC,GD
9/2/2026,1000000000000344,24525961288,Approve,42744490,Platinum,Master,S,B1,0,0,94850000,A,B,D,M,63,Chinese,MAL,MARRIED,Diploma,12,OWNED,Security Guard,Financial Services,40,22330,29161,349940,349940,7,15,13.53,5289,9,11,5,Y,Y,20260227,20260207,20260111,52234.62,35500,16734.62,1345.58,Selangor,1,0,818,2,Very Good,IN,C2
9/2/2026,1000000000000345,27097691008,Approve,71895093,Classic,Visa,P,R5,0,0,94850000,A,-,A,F,44,Chinese,MAL,SINGLE,SPM,3,RENTING,Sales Executive,Real Estate,24,2001,2671,32053,32053,53,63,9.57,5487,54,61,5,Y,Y,20251108,20251029,20251028,8082.52,6500,1582.52,362.64,Pahang,N,0,423,1,Low,GD,GD
9/2/2026,1000000000000346,23024064124,Approve,20087808,Platinum,Visa,P,U3,0,0,0,A,D,D,F,26,Indian,MAL,SINGLE,Bachelor Degree,8,OWNED,Engineer,Real Estate,7,6590,8282,99392,99392,25,37,5.45,4035,21,29,2,Y,N,20260617,20260613,20260531,41467.3,33500,7967.3,1551.23,Terengganu,1,0,763,2,Excellent,MG,MG
9/2/2026,1000000000000347,21324831665,Approve,63566423,Infinite,Master,S,B1,0,0,1,A,D,D,M,31,Malay,MAL,SINGLE,SPM,10,OWNED,Retail Assistant,Government,10,16619,20479,245757,245757,15,21,17.59,3998,9,21,2,Y,N,20260103,20251214,20251212,53370.57,43000,10370.57,1111.28,Pulau Pinang,N,0,710,3,Fair,GD,BC
9/2/2026,1000000000000348,22069165503,Approve,48501080,Platinum,Master,P,O1,0,0,88,A,H,D,F,64,Malay,MAL,MARRIED,Diploma,0,FAMILY OWNED,Manager,Real Estate,29,21576,25831,309975,309975,22,23,4.48,3631,32,34,3,Y,Y,20260328,20260319,20260302,54819,40000,14819,1201.3,Selangor,Y,0,750,4,No Score,PL,C2
9/2/2026,1000000000000349,26934850050,Approve,27096116,Infinite,Visa,S,U2,0,0,1,A,A,A,F,22,Malay,MAL,WIDOWED,Diploma,3,EMPLOYER PROVIDED,IT Executive,Wholesale,2,20450,25099,301195,301195,25,36,8.13,6581,18,29,2,Y,N,20260802,20260724,20260716,45776.85,37000,8776.85,1159.71,Sarawak,0,0,682,1,No Score,GD,MG
9/2/2026,1000000000000350,29677983380,Approve,79703656,Gold,Master,P,O1,0,0,0,A,B,A,F,45,Malay,MAL,SINGLE,Certificate,17,MORTGAGE,IT Executive,Retail Trade,12,10671,12927,155127,155127,10,15,3.89,5596,13,16,5,Y,Y,20260116,20251228,20251201,48687.75,36500,12187.75,192.1,Selangor,1,0,774,1,Low,MG,PL
9/2/2026,1000000000000351,22392978470,Approve,84758440,Infinite,Visa,S,R5,0,0,1,A,B,N,M,56,Chinese,MAL,SINGLE,Diploma,11,RENTING,Businessman,Food & Beverage,23,21244,26752,321035,321035,33,39,14.7,1463,27,38,3,Y,N,20251204,20251201,20251109,34963.54,29000,5963.54,231.1,Kuala Lumpur,0,0,679,1,Fair,IN,BC
9/2/2026,1000000000000352,29987833484,Approve,37061888,Gold,Master,S,R1,0,0,0,A,A, ,F,22,Malay,MAL,MARRIED,Diploma,4,RENTING,Businessman,Government,3,24263,29144,349732,349732,40,43,15.37,3349,47,54,5,Y,N,20251107,20251031,20251005,35266.87,29000,6266.87,490.3,Sarawak,Y,0,551,1,Low,GD,MG
9/2/2026,1000000000000353,26410463524,Approve,57414455,Platinum,Visa,P,B6,0,0,88,A,H,N,F,43,Malay,MAL,MARRIED,Diploma,17,OWNED,Engineer,Transportation,19,9805,11660,139920,139920,30,42,11.57,2644,34,45,5,Y,Y,20260808,20260805,20260727,28060.7,21500,6560.7,1298.73,Sabah,Y,0,504,2,Good,BC,CL
9/2/2026,1000000000000354,20806423708,Approve,29829822,Gold,Master,P,T1,0,0,94850000,A,-,N,F,57,Malay,MAL,WIDOWED,SPM,6,RENTING,Accountant,Agriculture,30,5018,6013,72157,72157,40,45,3.18,3300,49,51,5,Y,Y,20260516,20260515,20260424,22213.04,15000,7213.04,1264.87,Kuala Lumpur,1,0,466,4,No Score,IN,MG
9/2/2026,1000000000000355,20789272667,Approve,22874023,Infinite,Master,S,T1,0,0,88,A,-,A,M,55,Malay,MAL,WIDOWED,STPM,4,OWNED,IT Executive,Healthcare,13,18950,24326,291920,291920,16,20,8.98,7514,14,20,5,Y,N,20260919,20260902,20260814,77937.75,52000,25937.75,1777.08,Kuala Lumpur,Y,0,795,4,Low,C2,MG
9/2/2026,1000000000000356,24497809003,Approve,36566437,Platinum,Visa,S,U3,0,0,94850000,A,B, ,M,44,Malay,MAL,SINGLE,Bachelor Degree,22,OWNED,Factory Worker,Professional Services,21,8676,11039,132479,132479,26,33,8.78,1063,28,32,1,N,N,0,20260407,20260327,46914.42,32000,14914.42,1126.23,Johor,Y,0,670,4,Very Good,BC,CL
9/2/2026,1000000000000357,26297455381,Approve,49954382,Gold,Master,S,O3,0,0,1,A,H,D,M,32,Malay,MAL,SINGLE,SPM,13,OWNED,Driver,Education,13,24642,32940,395287,395287,27,30,17.2,3066,28,32,5,Y,Y,20260513,20260509,20260506,48123.61,37500,10623.61,1304.03,Selangor,Y,0,767,2,Excellent,CL,GD
9/2/2026,1000000000000358,22951688612,Approve,70851317,Infinite,Visa,P,T1,0,0,1,A,D,D,M,65,Malay,MAL,MARRIED,SPM,29,RENTING,Lecturer,Wholesale,30,21463,25335,304029,304029,30,36,11.76,951,33,39,5,N,N,0,20260622,20260523,54618.77,40000,14618.77,320.76,Johor,N,0,682,1,Excellent,C2,GD
9/2/2026,1000000000000359,28816010049,Approve,55541542,Infinite,Master,P,U1,0,0,0,A,H,N,F,41,Chinese,MAL,SINGLE,SPM,12,RENTING,Factory Worker,Education,4,24369,28122,337468,337468,12,14,17.26,6423,16,19,1,N,Y,0,20260722,20260718,61998.28,45500,16498.28,996.34,Sabah,0,0,718,4,Fair,GD,PL
9/2/2026,1000000000000360,28859948341,Approve,12195460,Platinum,Master,S,B6,0,0,1,A,B,A,M,50,Malay,MAL,SINGLE,Master Degree,20,OWNED,Technician,Retail Trade,30,15718,19263,231164,231164,12,18,4.25,4255,11,15,2,Y,Y,20260909,20260905,20260828,66605.58,47000,19605.58,997.33,Sabah,1,0,800,1,No Score,BC,IN
9/2/2026,1000000000000361,27862537134,Approve,98388886,Gold,Master,P,U2,0,0,94850000,A,-, ,M,57,Malay,MAL,SINGLE,SPM,8,OWNED,IT Executive,Education,10,17990,23378,280545,280545,18,21,5.08,3595,21,30,1,Y,N,20251216,20251213,20251122,59717.46,41000,18717.46,1143.11,Pahang,0,0,768,4,Very Good,MG,CL
9/2/2026,1000000000000362,25641013451,Approve,57978862,Gold,Master,P,O1,0,0,0,A,H,D,F,56,Malay,MAL,SINGLE,Diploma,10,RENTING,Lecturer,Hospitality,17,17474,22295,267548,267548,15,16,9.15,2648,11,20,2,Y,Y,20260930,20260912,20260826,55723.39,43500,12223.39,140.42,Kelantan,N,0,784,1,Very Good,V3,V3
9/2/2026,1000000000000363,21939117898,Approve,79625715,Platinum,Visa,S,O3,0,0,1,A,A, ,F,56,Chinese,MAL,DIVORCED,No Formal Education,7,MORTGAGE,Retail Assistant,Professional Services,38,21855,28095,337147,337147,18,22,3.56,1432,11,21,5,N,N,0,20251114,20251026,47455.07,35000,12455.07,436.97,Kuala Lumpur,0,0,785,2,Low,PL,C2
9/2/2026,1000000000000364,25331378647,Approve,22828128,Gold,Master,P,B1,0,0,94850000,A,D,D,M,57,Indian,MAL,MARRIED,Diploma,18,MORTGAGE,Accountant,Food & Beverage,11,15042,19779,237357,237357,22,25,0.3,6191,33,34,3,Y,N,20260501,20260412,20260325,46275.48,33500,12775.48,485.69,Johor,N,0,661,3,Very Good,PL,IN
9/2/2026,1000000000000365,22498029746,Approve,22330471,Platinum,Visa,P,U2,0,0,94850000,A,A, ,M,55,Malay,MAL,SINGLE,SPM,30,MORTGAGE,Driver,Government,13,23865,29688,356258,356258,13,15,17.54,4615,16,19,5,N,N,0,20260605,20260517,51080.38,34500,16580.38,472.57,Selangor,Y,0,742,2,No Score,C2,CL
9/2/2026,1000000000000366,29037585891,Approve,58180863,Gold,Visa,P,O5,0,0,1,A,B,A,M,55,Malay,MAL,SINGLE,STPM,21,MORTGAGE,Supervisor,Oil & Gas,35,8728,10374,124499,124499,21,26,1.8,6915,26,27,2,Y,N,20260414,20260413,20260325,45638.99,37000,8638.99,1017.22,Kuala Lumpur,0,0,773,1,Very Good,BC,BC
9/2/2026,1000000000000367,27576579570,Approve,31727977,Classic,Visa,P,R2,0,0,88,A,D,D,F,46,Malay,MAL,MARRIED,SPM,13,OWNED,Police Officer,Construction,27,10719,13630,163560,163560,26,34,0.16,2920,31,43,5,Y,Y,20260428,20260426,20260402,32883.51,27000,5883.51,1264.59,Selangor,0,0,591,3,Excellent,GD,V3
9/2/2026,1000000000000368,27628101132,Approve,38022091,Gold,Master,P,U1,0,0,94850000,A,B,D,M,50,Indian,MAL,SINGLE,SPM,12,RENTING,Lecturer,Financial Services,15,17401,20149,241791,241791,23,33,3.57,6057,24,30,3,Y,N,20260710,20260702,20260625,60524.03,41500,19024.03,414.82,Pulau Pinang,N,0,743,4,Low,IN,CL
9/2/2026,1000000000000369,27222203314,Approve,92455201,Classic,Visa,S,O5,0,0,0,A,B,A,M,61,Malay,MAL,MARRIED,SPM,31,FAMILY OWNED,Contractor,Healthcare,7,17532,21731,260778,260778,32,44,17.82,6756,29,40,3,Y,N,20251218,20251209,20251130,37835.36,28000,9835.36,1431.74,Pahang,Y,0,554,2,Good,GD,CL
9/2/2026,1000000000000370,24357941836,Approve,26283037,Platinum,Visa,S,O1,0,0,88,A,-,N,M,55,Malay,MAL,MARRIED,SPM,13,MORTGAGE,Administrator,Education,11,2276,2881,34574,34574,51,62,16.91,6293,59,67,2,N,Y,0,20260122,20260113,14877.12,12000,2877.12,372.66,Negeri Sembilan,Y,0,508,4,Good,IN,IN
9/2/2026,1000000000000371,24354622740,Approve,42797531,Gold,Visa,P,U3,0,0,88,A,H, ,M,32,Chinese,MAL,MARRIED,SPM,2,RENTING,Civil Servant,Telecommunications,5,15825,21339,256078,256078,22,29,8.39,4742,33,35,2,N,Y,0,20260617,20260612,21141.74,15000,6141.74,1792.14,Pulau Pinang,0,0,439,2,Fair,BC,IN
9/2/2026,1000000000000372,28903355358,Approve,33264613,Gold,Master,P,R1,0,0,0,A,A,D,M,31,Indian,MAL,SINGLE,Diploma,8,OWNED,Security Guard,Agriculture,3,24241,28476,341712,341712,11,22,4.18,528,12,17,3,Y,N,20251001,20250918,20250910,54854.66,40500,14354.66,476.29,Kuala Lumpur,N,0,850,1,Good,V3,BC
9/2/2026,1000000000000373,26543008441,Approve,66179571,Platinum,Master,P,O5,0,0,88,A,B,N,F,40,Chinese,MAL,SINGLE,Bachelor Degree,11,RENTING,Administrator,Wholesale,2,23305,31268,375224,375224,19,20,0.37,7292,23,26,3,Y,N,20260720,20260703,20260611,54152.25,40500,13652.25,457.65,Sarawak,Y,0,822,4,Low,MG,BC
9/2/2026,1000000000000374,26707013182,Approve,40310459,Platinum,Visa,P,T3,0,0,88,A,-,N,M,41,Chinese,MAL,SINGLE,Diploma,22,OWNED,Sales Executive,Food & Beverage,2,11282,14657,175884,175884,14,21,3.7,7330,19,21,2,Y,N,20250909,20250908,20250902,38867.76,29000,9867.76,157.76,Sabah,0,0,690,4,Very Good,BC,BC
9/2/2026,1000000000000375,28407697524,Approve,94737304,Platinum,Master,S,B2,0,0,0,A,A, ,M,60,Indian,MAL,MARRIED,Bachelor Degree,9,OWNED,Army Personnel,Manufacturing,6,16475,20036,240435,240435,22,34,1.22,2293,17,26,2,Y,N,20251101,20251016,20251001,48800.18,37500,11300.18,1671.2,Johor,1,0,778,3,Fair,C2,V3
9/2/2026,1000000000000376,21036526008,Approve,66250899,Gold,Master,P,R1,0,0,1,A,A,D,F,65,Malay,MAL,MARRIED,Bachelor Degree,7,FAMILY OWNED,Manager,Real Estate,6,23813,28111,337340,337340,20,21,6.74,6563,24,30,5,Y,Y,20251214,20251205,20251113,59151.13,40000,19151.13,1737.73,Melaka,N,0,727,1,No Score,V3,CL
9/2/2026,1000000000000377,21646138087,Approve,10406906,Gold,Visa,P,B1,0,0,1,A,D,A,M,56,Indian,MAL,SINGLE,SPM,32,MORTGAGE,Nurse,Retail Trade,3,12669,16341,196100,196100,44,50,14.37,7144,44,54,5,N,Y,0,20251124,20251115,36453.38,26500,9953.38,1075.24,Kelantan,1,0,587,1,Very Good,C2,GD
